,CELG    US Equity,GILD    US Equity,BIIB    US Equity,AMGN    US Equity,REGN    US Equity,INCY    US Equity,ILMN    US Equity,MYL     US Equity,VRTX    US Equity,ALXN    US Equity,BMRN    US Equity,SHPG    US Equity,SGEN    US Equity,ALKS    US Equity,JAZZ    US Equity,TSRO    US Equity,QGEN    US Equity,UTHR    US Equity,EXEL    US Equity,IONS    US Equity,OPK     US Equity,ALNY    US Equity,ACAD    US Equity,PRAH    US Equity,KITE    US Equity,TECH    US Equity,BLUE    US Equity,NKTR    US Equity,MDCO    US Equity,NBIX    US Equity,AKRX    US Equity,CLVS    US Equity,ICPT    US Equity,RARE    US Equity,GWPH    US Equity,CBPO    US Equity,GRFS    US Equity,SAGE    US Equity,ENDP    US Equity,AGIO    US Equity,INCR    US Equity,HZNP    US Equity,IRWD    US Equity,JUNO    US Equity,PTLA    US Equity,LGND    US Equity,AVXS    US Equity,PRTA    US Equity,TBPH    US Equity,HALO    US Equity,PCRX    US Equity,RDUS    US Equity,ONCE    US Equity,SRPT    US Equity,FGEN    US Equity,ARRY    US Equity,SUPN    US Equity,AERI    US Equity,LXRX    US Equity,GBT     US Equity,INVA    US Equity,BPMC    US Equity,MYGN    US Equity,EGRX    US Equity,DERM    US Equity,ACOR    US Equity,RGEN    US Equity,FMI     US Equity,CHRS    US Equity,GHDX    US Equity,ALDR    US Equity,FOLD    US Equity,INSM    US Equity,FPRX    US Equity,XLRN    US Equity,EPZM    US Equity,XNCR    US Equity,MNTA    US Equity,LOXO    US Equity,AIMT    US Equity,IPXL    US Equity,SGYP    US Equity,DEPO    US Equity,DBVT    US Equity,AMRN    US Equity,ESPR    US Equity,EDIT    US Equity,INSY    US Equity,AMAG    US Equity,FLXN    US Equity,VSAR    US Equity,IMMU    US Equity,LMNX    US Equity,PGNX    US Equity,ADRO    US Equity,NVCR    US Equity,ITCI    US Equity,AMPH    US Equity,BGNE    US Equity,RTRX    US Equity,BCRX    US Equity,VNDA    US Equity,MGNX    US Equity,ARDX    US Equity,OMER    US Equity,NLNK    US Equity,ENTA    US Equity,RVNC    US Equity,NH      US Equity,AMRI    US Equity,ANIP    US Equity,XBIT    US Equity,RGNX    US Equity,ATRA    US Equity,ACHN    US Equity,SPPI    US Equity,CYTK    US Equity,SCMP    US Equity,NTLA    US Equity,INO     US Equity,KPTI    US Equity,LBIO    US Equity,CERS    US Equity,PACB    US Equity,MCRB    US Equity,TLGT    US Equity,NSTG    US Equity,RIGL    US Equity,CLDX    US Equity,CRIS    US Equity,PRTK    US Equity,MACK    US Equity,ADMS    US Equity,OTIC    US Equity,AQXP    US Equity,BOLD    US Equity,AVDL    US Equity,ARNA    US Equity,GERN    US Equity,AKBA    US Equity,NVAX    US Equity,PDLI    US Equity,CCXI    US Equity,OMED    US Equity,COLL    US Equity,BLCM    US Equity,ONVO    US Equity,NERV    US Equity,PTCT    US Equity,NK      US Equity,SGMO    US Equity,BRIXX   US Equity,ZGNX    US Equity,CGEN    US Equity,CEMP    US Equity,MNOV    US Equity,TRVN    US Equity,PETX    US Equity,FOMX    US Equity,CLSD    US Equity,ARZ     CN Equity,ARWR    US Equity,OPHT    US Equity
8/14/2015,0.4977,1.0136,1.1683,-2.6638,-0.4732,3.7255,-1.1544,-3.5315,-0.6244,-1.6032,1.2478,-1.4809,-1.4558,-2.083,1.4687,-0.4518,1.4819,-0.1576,-1.3559,0.5227,-5.5233,-0.4238,-3.2192,-3.9028,-16.2938,-2.6178,-17.4503,-1.1464,1.136,-1.2912,1.4163,-4.3084,-10.0736,0.7935,6.3953,-8.3438,-1.4033,-10.5022,1.2776,-7.4851,-9.2264,-7.3458,5.2511,-10.1637,-4.3088,-0.3081,,-6.1768,0.2519,-8.8542,-5.8405,0.496,-18.4003,8.8417,16.7719,-0.3497,-0.9091,-2.4127,-7.9086,,-3.7815,0.2644,6.5288,-27.5944,-1.8145,-0.9642,-4.6339,1.0542,0.8865,-0.5204,-12.7044,5.135,-4.1295,-6.8418,11.1585,-9.8753,-10.2109,-1.8569,-3.3626,13.2609,-4.0365,-5.9776,-3.9341,1.3125,0.4292,12.666,,-10.9299,-3.2432,-0.0433,-10.6631,-1.6484,-0.4651,2.436,-10.2542,,-4.5513,-2.8534,,-8.3075,7.156,1.3479,-9.6982,3.3898,-12.9617,-6.25,-7.1445,1.442,,-2.1429,0.7822,21.4852,,-8.8837,-2.5,-7.0856,-5.7018,-4.4812,,13.5593,-45.4875,-3.3784,-4.8,-0.4405,-2.6966,-2.214,-4.1854,-2.8369,-24.2817,1.0791,4.7945,10.9244,-6.8153,3.758,112.38,,3.7037,-4.2614,-14.6814,-23.6559,22.807,1.5544,-2.2455,-4.1326,-1.4697,2.3823,-9.9656,1.4414,-13.8728,-20.5624,6.2176,,1.1058,0.5236,-7.8179,-1.6349,10.9215,-0.3521,-3.5468,,,-9.9836,-7.3879
8/21/2015,-7.8846,-8.8841,-5.4285,-7.4708,-8.5233,-1.4083,-3.9025,-5.2612,-8.3358,-6.8442,-6.8925,-9.5068,-6.4318,-8.2966,-7.6656,-4.2818,-5.3903,-5.5239,-9.7938,-6.68,-7.6923,-5.5703,-5.887,-4.572,-13.3103,-3.9186,-3.1529,-8.3854,2.2134,-4.6218,-7.8297,-5.6961,-10.3179,-6.9134,-6.9205,-11.2834,-6.25,-7.4194,-9.6793,-5.5261,-4.7448,-5.3834,-4.9892,-4.3786,-5.4201,-9.8465,,-8.8163,9.8827,-9.974,-1.6245,-5.5639,-6,-4.1608,-11.3514,-4.386,-4.0711,3.5784,8.1107,-0.1533,-1.0917,-3.0508,1.4867,-1.8741,-0.8214,-6.093,-3.2346,7.3522,-12.5073,2.0926,-0.5159,-12.0225,-5.7431,-2.8206,-9.335,-8.1315,-5.3924,-7.9834,-11.9516,-19.0019,-3.8743,-7.1523,-8.7302,-3.9611,-13.2479,-17.6942,,-7.0366,-4.7657,5.5844,-21.2589,4.4693,-4.1018,-7.0732,-6.6731,,-3.6185,-5.806,,-8.7897,2.6541,-4.7382,-8.7605,-7.9323,61.7284,1.8986,-0.1737,1.124,,-3.9903,-9.8247,9.3175,,-10.958,6.0729,0.5755,1.3953,6.2975,,-4.5455,9.6506,-8.951,-0.6303,1.7699,4.0801,-7.2956,-0.2688,7.2993,-17.1971,-8.5409,-4.4118,-9.0909,-9.3905,2.606,-17.0809,,-2.0872,-11.8694,0,-6.338,-8.6466,-5.9524,1.9908,-3.8844,-9.0095,-5.5195,-18.3206,-4.6181,-5.8121,5.3097,-5.8537,,-13.0208,-10.5903,-4.7236,-13.8504,-5.5385,2.4735,0,,,1.2727,-11.2701
8/28/2015,4.1915,2.326,2.7229,0.4511,1.8058,14.9746,0.8752,-2.1942,6.8383,2.9055,5.556,5.9352,2.6233,4.6396,1.4678,9.9979,1.753,3.1097,15.2381,10.4586,-4.8333,9.2339,7.0687,-3.7971,11.0183,-5.428,11.051,5.8423,8.7266,6.6743,1.9126,10.8145,-0.9177,10.2654,4.8002,3.0331,1.1551,-1.2528,2.7281,5.8844,-0.8263,5.1034,2.9224,0.5294,6.2156,12.3404,,7.166,11.3567,6.232,-1.8682,1.4254,6.6635,8.3579,7.0557,8.9908,6.3957,3.5804,12.0035,-0.3509,1.6924,4.2735,8.9088,27.838,12.795,9.4649,1.8868,10.1342,-2.9796,9.3812,5.3766,5.8363,5.7637,6.0789,4.7602,26.177,-3.2167,2.1565,17.4685,0.0474,-2.3491,5.4208,-1.287,7.0298,9.8522,-3.5983,,4.0923,9.8415,3.69,-0.0754,15.508,-0.0541,0.6562,6.0185,,-5.4035,-2.9007,,3.1875,-4.754,4.1012,-3.3784,7.6967,-26.0496,1.101,2.3869,-0.2942,,4.4095,5.3058,0.1629,,-4.2609,-1.2723,8.7268,7.0336,12.4453,,9.8792,7.2838,6.9124,2.537,10.2174,1.1341,9.905,2.8302,1.7007,13.5255,0.7782,13.8889,9.375,2.6906,1.1623,-6.049,,4.3581,-8.7542,4.8701,5.2632,-4.3621,2.17,-2.4024,0.2464,0.5902,-0.6873,18.6916,2.7933,15.776,-22.0168,1.6839,,10.2395,0.9709,0.8451,-5.4662,-1.6287,1.3793,3.9837,,,3.5907,0.2209
9/4/2015,-5.3612,-5.3071,-0.4709,-5.6899,-6.8399,-3.377,-4.234,-4.6059,-5.2667,-3.8466,-5.0083,-5.7044,-4.8521,2.2644,-6.1567,1.2931,-2.9963,-7.0227,-6.7769,1.0865,-6.042,-10.3328,3.3796,2.3841,-3.2247,-3.9167,-5.9286,3.5879,20.1546,4.0283,-6.3612,4.0849,-2.4345,2.5214,-6.9757,-5.7978,0.0979,1.903,-7.2427,-6.7042,-0.8093,-3.5433,-2.0408,-5.4239,-6.1009,-5.4609,,-9.8958,-4.1752,-8.2564,-4.4195,-4.0287,-10.8724,-7.8496,-5.7364,-5.3872,10.2247,-1.7586,-3.7825,15.9771,15.7019,5.2161,5.2978,-5.7966,-6.9383,-3.1164,-3.4704,-2.0168,-6.5908,-8.6126,4.9987,4.4385,-6.3838,-0.6195,-2.659,-3.1343,-1.2828,-9.7202,1.5602,7.0109,-4.9292,-7.4425,-6.0606,-11.7547,5.3812,-15.14,,1.1824,-7.5778,7.9083,-12.3019,-0.463,-2.1668,-10.4302,-6.5987,,0.5935,-0.4481,,-4.4181,0.8757,1.5088,-4.6007,0.7467,-18,-5.9058,-5.6095,-3.9016,,-3.0097,-0.4038,-2.439,,4.6992,-0.2577,-17.3684,2.8571,-13.6139,,-8.0207,-1.1315,-0.7184,8.0412,-7.1006,7.8986,-0.2469,0.2621,-0.3344,-8.0078,-2.7027,-7.0169,-5.9048,-7.8117,-5.9574,-5.7425,,1.044,1.107,3.096,2,-11.704,-8.3186,-4.7692,-8.9971,5.0196,-7.0358,-0.3937,10.3261,-6.3762,1.6164,-16.3057,,7.333,-1.9231,-6.1173,7.1429,78.1457,-1.9274,-5.501,,,-4.3328,-3.5706
9/11/2015,5.6052,7.4172,4.3373,4.2103,6.6621,13.0566,6.8596,1.2487,5.5674,-0.0291,5.0352,0.2247,11.9652,9.8637,-0.9619,1.7576,3.0116,3.9542,4.7872,3.8004,-5.9646,10.1227,5.6513,5.4334,17.7897,3.4909,2.6833,8.7034,6.5067,11.4109,-0.1041,24.1799,7.1223,4.6608,3.8231,5.7627,4.7914,7.6712,2.4658,8.1551,6.4795,-1.3946,5.2536,15.7572,9.989,5.6761,,11.8217,-0.5714,7.0456,11.613,10.7712,13.2809,6.2999,19.5511,4.6263,2.9562,13.5185,8.1081,0.038,-36.6479,4.4972,0.2607,7.5742,8.3235,4.2889,10.2417,1.7581,-2.4381,0.6703,3.6507,16.935,4.3243,8.2078,16.2517,6.3174,-3.1896,3.2626,8.7374,10.7127,7.5416,5.848,2.5131,2.1972,4.6809,5.5655,,5.7552,-12.9149,-14.181,15.8348,3.2558,3.1561,6.8413,5.974,,-3.2817,9.0023,,7.3657,12.3264,10.0743,2.7778,10.3229,11.0936,13.5767,7.3579,4.06,,6.5065,1.6992,4.1667,,12.4911,0.3876,6.8471,1.5278,3.5612,,3.2349,6.9385,3.6179,8.3969,3.6093,9.9413,7.0545,6.9281,7.3826,9.3418,4.7619,-5.8515,6.0729,4.8947,10.6335,6.2154,,5.6604,4.3796,6.006,57.0028,-2.5341,3.0888,3.3926,2.8093,-16.5115,5.7692,7.5099,-2.4631,-0.6048,-3.8706,21.1568,,1.417,5.6863,4.6415,0.3175,-4.7398,6.5896,3.4304,,,15.942,13.0743
9/18/2015,-1.089,-1.0855,-0.222,-1.7101,3.1989,-3.8776,1.1966,1.9322,-7.3848,-3.1117,-1.6782,-2.0179,5.2211,1.6209,-0.3798,5.6909,3.0735,-2.8367,10.4907,0.8876,3.8652,0.1393,3.9338,10.7239,3.6304,-0.4505,6.2881,13.7255,-1.4402,1.4975,1.4851,9.8847,-1.7268,6.7373,6.5316,-6.6807,3.7014,0.119,9.5187,6.961,7.2121,10.1069,0.3442,4.6176,14.3259,7.3618,,7.5204,-3.0891,6.0288,6.3257,10.1645,1.7586,11.1018,7.4368,-7.3129,3.8119,51.5498,7.4242,-0.9674,-4.4423,5.8285,3.3801,3.7858,14.2389,-2.6913,0.1096,-6.279,4.8466,-0.0783,1.7849,-2.6982,2.8298,6.193,6.7222,-1.3043,14.0329,-2.7909,-3.7969,-2.8788,0.5767,1.105,5.3787,11.341,0,-0.5102,,2.0442,-6.3774,6.7037,-2.3774,-1.3514,-0.4294,3.1335,16.2745,,111.971,1.3765,,0,2.7048,5.7014,7.3198,5.5182,-3.7535,6.2904,1.294,-0.918,,-1.3628,0.7594,-7.4133,,3.3777,11.8404,2.3845,2.736,10.2767,,0.6812,-0.0669,11.5922,1.9366,-8.8115,-6.0419,-0.2312,18.7042,-1.25,0,-2.2727,19.6314,0.8588,6.0211,6.135,8.8644,,-0.0425,-2.4476,1.6997,1.0705,5.7,-1.1236,3.9063,-1.8917,78.29,13.4311,46.3235,1.1785,0.7937,7.4462,-7.6633,,-2.8443,7.2356,9.184,6.0127,29.7561,6.9957,0.7035,,,14.6875,-0.0606
9/25/2015,-11.605,-7.654,-9.4957,-8.0085,-10.8456,-15.3339,-15.9613,-12.0589,-16.817,-10.4034,-16.8083,-4.5492,-16.9341,-14.5631,-15.774,-15.3277,-6.1818,-8.8382,-9.4946,-19.3915,-13.3588,-22.3737,-21.1862,-8.2447,-13.5274,-4.4197,-28.9996,-14.1523,-4.5487,-25.7559,-17.6893,-18.3932,-12.4852,-27.5575,-11.9868,-10.6687,-3.8992,-19.1916,-15.9668,-17.4602,-12.1715,-28.6341,-11.4923,-8.3218,-23.058,-10.0157,,-20.7196,-7.8577,-16.4319,-28.6378,-9.7067,-1.6855,-9.166,-17.0699,-9.5413,-20.9824,-24.686,-21.1566,-14.1161,-20.6612,-31.316,-3.2193,-11.5227,-16.3851,-13.5177,-7.2817,-10.7014,-16.2514,-13.0929,-20.8324,-19.5812,-21.124,-21.1121,-23.8852,-12.4327,-20.8133,-8.6674,-2.7077,0.6999,-7.156,-19.194,-20.9722,-5.0205,-10.5691,-15.8974,,-21.2777,-11.8702,-23.9296,-12.4049,-22.3744,-5.3908,-14.6631,-13.9123,,-25.7014,-22.6069,,-23.6612,-15.8766,-11.2846,-16.0546,-8.6858,-13.1714,-11.2279,-14.7859,-10.6221,,-12.5774,-18.5792,-2.5922,-18.5993,-18.1336,-12.6007,-3.7846,-9.9867,-25.2688,,-11.0961,-15.6627,-22.7785,-12.0898,-10.1124,-16.1199,-14.1367,-18.0227,-13.2911,-21.165,-13.9535,-18.3805,-14.948,-15.9962,-17.1484,-8.1958,,-21.3101,-19.7133,-15.0418,-6.6196,-18.3538,-1.1364,-9.3233,-20.7284,-11.2594,-14.2709,-16.3317,-6.4892,-23.1234,-17.3511,-13.1973,,-26.1428,-12.6298,-13.9583,-8.0597,-14.7368,-45.9199,-18.0639,,,-1.0899,-20.7929
10/2/2015,7.4269,-1.8574,1.9523,2.8441,-2.3641,18.6081,-6.7962,0.1147,11.5221,11.2697,3.9654,0.4459,2.4911,-1.8182,2.0257,-12.7997,2.4806,-4.7238,0,-1.5007,0.2203,-0.8361,2.8404,-4.4928,8.6812,2.9836,-6.1271,-6.5272,-3.6543,8.1207,-6.9245,1.6069,1.2365,11.2422,-6.845,11.3421,-1.0612,-3.2997,3.2249,-5.8176,1.0531,-7.331,7.2674,8.0491,9.4107,-2.4856,,-3.0908,-0.4023,-6.9288,-14.4477,12.0644,-4.6658,9.1536,-8.8331,3.6511,-7.4834,-7.8132,6.1717,4.5718,11.4583,4.1026,-1.8451,-4.6494,-3.3549,0.7905,-19.6929,0.6546,-11.0392,2.1651,3.6326,-55.0317,-4.4717,-3.553,-9.6668,-20.3466,-9.3919,-0.1779,-11.8396,-13.4914,-5.6324,3.1276,-12.9174,-6.5057,-6.3636,-31.9106,,-1.5131,-3.6817,-23.7244,-1.8245,1.7647,-3.1339,-8.6687,-5.6317,,4.6962,2.5439,,0.4127,11.2701,-7.04,-6.75,-7.1215,4.1525,-24.486,5.2748,19.104,,-2.9973,0.9489,-8.8114,-11.2045,-14.7418,-5.2008,-9.531,2.9586,3.0216,,-10.0457,-6.9048,-4.376,-5.501,53.25,-31.8123,-5.9379,-4.8367,-2.1898,-2.4631,-12.1622,-11.194,2.4472,-6.1408,-12.7442,-25.2174,,-7.6216,-11.6071,-1.3115,-7.1834,-18.6559,-2.1073,6.9652,29.1892,2.9605,-7.117,-17.4174,-7.1174,2.4923,-24.0373,-7.5235,,-9.388,5.3465,-3.8136,-7.4675,-9.5238,-15.6514,-4.6285,,,-20.1102,7.8396
10/9/2015,0.8073,2.4115,-7.2981,4.9975,5.1871,-16.9698,-9.6816,-2.5424,-4.4973,-3.0048,-9.1239,-4.1004,-2.3313,0.5622,-2.9818,7.0829,-2.0424,-5.5844,1.269,-0.1847,-2.1978,0.1686,-7.6595,-2.0486,2.1946,0.9408,-5.6022,1.5219,-10.6099,4.6063,0.2011,-1.3179,5.7927,-13.3633,-4.8987,4.9099,2.8076,-6.0204,-9.5553,-5.1518,-4.0265,-7.5793,2.6197,12.88,-9.5825,-1.0173,,-9.7901,11.9548,-3.6217,3.5346,-23.8371,12.224,-6.3147,-3.2444,-0.3914,-5.5447,-2.4806,-2.3589,3.199,0.9346,-5.3292,3.7596,-8.3244,3.1164,6.5597,-7.0588,-0.1001,12.8938,-1.5453,-17.9253,18.6228,-10.3395,-8.0214,-2.3916,-4.1404,-8.4265,-1.7231,13.2691,-10.397,1.2042,3.6066,-4.1372,-5.3547,0.9709,-6.8657,,-10.4399,-4.8908,4.7586,-0.177,25.4335,6.8235,-2.2034,14.4785,14.9891,1.3873,-2.5663,,-7.6712,-29.2605,-5.5077,6.0769,10.992,3.0106,-5.6381,-0.9494,-3.9789,,-2.9213,-2.1779,1.3619,-7.4808,-5.5588,5.1389,3.6789,0.5747,-15.3166,,4.2301,0.1705,9.8305,-4.158,31.6476,13.9579,8.6083,2.6403,2.2388,7.7441,1.7949,3.8062,4.2345,-6.0024,2.0789,0,,7.5483,10.6061,1.9934,7.5356,14.5299,2.544,0,-1.9351,-5.6595,-4.8701,17.0909,1.341,14.024,7.0319,0.678,,5.9094,6.7669,-7.7722,-1.0526,-1.2671,-7.4444,-12.6437,,,1.5517,1.184
10/16/2015,0.426,2.1659,1.1926,2.0189,2.1174,2.6476,1.658,2.3502,3.9273,-0.2235,5.9889,4.3454,0.8888,0.8385,3.6507,-1.7189,-1.4286,4.0537,-3.0911,3.1915,5.5056,2.1044,3.8853,3.1242,2.7475,0.5825,-3.6374,-4.0564,0.7167,3.9696,-1.8395,3.6645,-0.3683,-4.2889,3.3732,5.8424,2.3627,5.4579,7.3907,-1.7043,4.2695,-1.2301,1.5845,3.2278,8.0351,5.1276,,7.5632,0.4329,1.8093,-6.1878,19.2561,7.1197,-24.6967,0.4593,5.1081,12.6381,12.4536,-4.4003,-3.0378,3.588,4.7304,0.3062,-0.1029,-0.4591,3.011,19.7389,7.9119,6.4835,-2.9148,0.3819,-7.124,1.5491,104.4574,1.3289,-5.4173,-2.1987,-0.0605,14.3599,-14.1878,-1.8107,-0.3165,7.8421,-3.676,-4.3269,-7.4119,,2.3392,-1.7723,-0.5925,-4.1667,1.3825,-0.9912,15.2513,3.8078,23.5966,-0.9122,4.4776,,-4.5005,0.4545,-6.1931,9.5619,-6.2802,1.8957,5.392,7.3216,-10.8449,,2.4306,-3.0466,-0.2559,-9.6444,-8.7361,-0.5284,7.2581,-0.1429,1.5943,,1.1364,8.1702,0.463,1.7354,-4.7088,3.7919,4.8877,-0.5145,12.0438,9.2969,-3.2746,9.381,2.1875,-4.917,16.2402,22.8682,,4.8422,5.4795,5.2117,0.6629,-4.4776,-12.5954,-1.0853,1.6,-6.7731,-2.3891,0.9317,-4.3478,2.9798,-2.903,6.229,,-1.9565,7.9225,-34.1863,1.0638,2.0731,-12.1248,11.1111,,,-8.6587,5.3124
10/23/2015,1.8663,5.018,1.6962,2.0575,4.2966,2.0783,-1.8573,-5.9472,0.0437,6.4958,-4.3183,1.87,1.7367,0.212,-5.0119,-0.5535,-0.1958,-1.9907,-0.1724,2.017,0.639,-6.1241,0.3265,-11.6049,8.5139,0.5686,-2.8865,4.5037,-7.9135,0.146,-11.6865,-0.5256,-7.3001,11.6807,-11.7517,2.0603,3.9269,-1.2061,-17.9948,-12.9969,-5.5148,-11.4686,-2.9463,-1.9717,1.6243,-4.061,,2.6004,-0.5029,-2.324,9.6285,-5.861,17.0422,-10.5621,2.1491,-1.1215,-2.0846,3.1103,-4.3321,-2.2805,-0.5587,-0.1355,5.5965,-8.7954,3.4973,17.3758,8.3581,4.0371,-0.5645,-1.4319,0.7956,-6.392,4.0113,-5.782,7.2541,-2.709,-0.1665,0.5445,3.6349,-6.8838,-6.138,-7.7778,-17.3255,-0.0298,-5.5276,-3.1588,,-13.7143,-3.8119,2.7152,2.2202,8.6364,-0.3337,12.9323,5.4148,-24.8653,7.756,-2.437,,-4.5572,-0.5656,4.7573,13.1488,-18.299,2.0155,0.0553,-40.4366,-4.1757,,-1.0734,0.9427,-7.2482,-23.7197,-18.0244,7.5697,-19.8496,-2.1459,-1.461,,6.0995,4.1699,-3.533,-3.3049,1.6905,-6.8219,-3.2746,-5.042,-14.3322,-5.1465,1.5625,-5.9643,-1.4271,-5.1041,-2.8751,-8.7066,,-12.9735,1.2987,9.2879,-14.3932,-8.0729,1.7467,12.069,-1.1024,-11.8319,-5.7343,-0.9231,0.5929,-27.3759,-16.129,13.9461,,-20.2513,1.1419,-6.6874,0.7018,3.3849,-12.1585,-8.0263,,,-0.5576,3.4889
10/30/2015,2.1902,0.1296,4.881,1.5602,3.855,6.826,-2.8149,7.6416,9.0671,2.8278,12.3872,6.3217,2.6472,17.0192,4.5226,1.2244,-5.1413,16.3361,3.9724,5.7777,0,7.8284,3.0178,-0.7506,-3.6255,-7.6536,-7.1841,4.3975,5.8423,2.2708,3.1636,3.5122,-6.4286,2.4755,-1.1993,8.4936,0.4038,11.4983,5.9894,18.0493,4.484,-7.8546,1.4286,5.1605,0.1262,1.1758,,4.4404,7.9422,9.5171,15.1452,-1.0171,-12.7973,-3.6829,4.342,-3.2136,3.3187,4.2505,-10.283,1.7012,-1.3483,-9.1361,-2.7463,2.7415,0.2228,-0.2767,1.3415,0,12.9359,-1.9681,9.7461,13.8088,7.7675,7.8135,19.2587,4.1368,-9.6747,-1.2635,-6.8155,-0.6601,-2.8066,10.327,3.3058,3.3999,1.0638,7.2386,,13.7307,5.6803,6.254,-6.5158,25.1046,1.5625,-2.2636,11.889,15.1127,2.1999,1.9811,,3.7982,2.2753,-0.4634,5.5725,3.3438,-4.7872,5.7767,16.9929,48.4274,,3.0268,0.1916,-1.9364,9.258,6.7081,-3.4568,-2.2514,25.8772,6.3152,,-4.236,0.8308,3.0255,5.1819,-9.2072,2.8452,-5.3385,-1.2253,-3.4221,-9.1183,4.6154,-19.6296,-3.4126,4.4586,0.0925,5.6669,,-2.3256,-19.2308,-1.6997,-1.978,-4.3909,-1.7167,-2.2378,6.2102,8.1224,-7.1958,-6.5217,3.7328,-2.8516,11.6323,-1.9471,,9.2678,-0.1613,23.3333,2.0906,-10.0094,8.7092,2.0029,,,-3.7383,7.2149
11/6/2015,-4.8651,0.1942,1.666,1.4414,0.8271,-14.7367,8.7661,1.9732,-5.4353,-2.1875,-1.8113,-4.8536,3.6876,0.0973,3.8607,1.0776,3.8891,4.7671,3.4053,16.0332,5.3968,18.1268,5.5428,18.1507,8.4056,1.5873,-4.5248,8.5088,15.4498,8.9631,12.0045,-0.6906,12.4046,4.4187,3.5529,0.9215,0.6033,3.6233,-7.818,4.0763,5.5382,33.5878,1.0563,-3.9992,4.8519,4.3276,,19.5496,17.0569,18.7859,13.8739,10.2444,4.026,3.4081,9.1806,-1.7578,9.7576,14.555,37.1188,-3.8602,3.7585,11.1,9.19,19.7928,10.7447,4.1898,-19.3442,-21.3202,5.5655,24.283,13.0707,42.2667,-13.8609,12.3484,26.53,28.877,24.6537,8.2267,-0.556,23.7209,3.4941,-2.4961,13.5429,6.086,7.3684,15.7083,,6.3276,-24.05,6.0073,0.7744,0.6689,15.7143,6.267,5.1462,14.2857,6.6667,9.1216,,-0.575,1.891,-9.0317,3.6048,16.7277,9.8164,-11.3666,16.6963,-5.6931,,10.4767,1.9837,0.4231,32.9884,30.9274,28.5166,0.7678,25.6678,-9.9174,,6.3191,16.7041,11.1283,12.7883,3.5211,6.5115,13.4801,-3.5148,25.1969,14.1791,22.0588,5.5876,6.7452,11.2466,6.0536,-8.4369,,-1.5263,10.0529,12.3919,14.6861,18.5185,-10.917,-3.1474,11.1444,20.2504,31.0152,9.3023,-3.5985,12.9473,44.4538,12.766,,8.4818,10.1777,24.7297,7.1672,11.6424,8.5837,1.122,,,3.8835,10.3345
11/13/2015,-7.9236,-5.3258,-3.5585,-5.5528,-2.331,7.135,6.2949,8.4964,4.315,-3.3169,-6.5089,-5.7631,-0.4881,0.1111,-5.4776,5.5265,0.7567,-4.446,-13.253,12.1353,7.6305,1.0243,-4.6259,1.4493,10.2481,-2.9018,-3.0554,4.2702,1.189,-2.5425,-4.6077,0.2117,2.4392,-7.7501,0.989,-1.6001,1.1422,-15.8886,4.8644,-16.3128,1.6129,-14.3333,3.3972,0.6239,-1.9231,4.5512,,7.5999,-3.7143,-17.106,-1.0373,5.3665,-0.2319,3.8183,2.947,-12.5249,-10.5467,-2.2962,0.5368,1.1599,-2.7442,-1.1649,-3.2895,-3.8784,-6.3566,-1.4647,-1.4547,-6.0091,-8.7755,2.0769,-4.7843,-1.7807,-6.0854,-5.3156,-10.1925,-6.639,-3.9259,1.9707,21.0753,-5.1557,16.3504,-5.28,-5.9386,-5.329,-0.9804,-4.1772,,5.9511,-2.9954,-2.3469,-1.537,3.9867,-3.6087,-13.9744,2.4296,-11.215,-4.565,7.5851,,-1.5773,5.0218,-2.0471,-0.8698,-3.6611,0.7267,5.8373,-7.6571,5.712,,-2.007,0.2344,-0.9831,12.8405,-2.9638,-0.8458,-0.1905,4.5287,-0.9174,,5.2006,1.9255,-5.4242,-3.3457,7.7551,-4.2762,-7.7576,-5.5,-4.0881,3.3406,-2.8112,-14.4572,-8.5256,-4.1413,28.2353,-8.2143,,-12.0273,-14.4231,1.0256,-18.8661,-16,-5.6373,-1.3294,-8.8579,-15.2105,27.3948,-10.3343,0.5894,7.7608,-8.7842,-6.4151,,12.6661,-1.4663,-0.2167,-1.2739,4.0968,-19.2358,-4.2996,,,6.1682,-1.2888
